METAL,Metal Bottle Caps,3,32.72863952,-114.6148935,21.10000038,3,10/18/2014,17:37:23,,"unknown, unknown"
METAL,Metal Bottle Caps,1,32.72860249,-114.6149129,12.5,5,10/18/2014,17:40:56,,"unknown, unknown"
PLASTIC,Plastic Bags,1,34.42462921,-77.54618073,8,213.7268372,10/19/2014,10:27:14,,"Surf City, NC"
PLASTIC,Plastic Bottle,1,34.42438507,-77.54686737,8,320.0606079,10/19/2014,10:27:15,,"Surf City, NC"
PAPER & LUMBER,Food wrappers (paper),4,34.42475891,-77.54553986,8,288.3757324,10/19/2014,10:27:17,,"Surf City, NC"
PAPER & LUMBER,Food wrappers (paper),1,34.42465591,-77.54569244,8,145.1509552,10/19/2014,10:27:19,,"Surf City, NC"
PLASTIC,Cigarette or tobacco packaging,1,34.42438889,-77.54618835,8,268.9155273,10/19/2014,10:30:56,,"Surf City, NC"
PLASTIC,Cigarettes,25,34.42438889,-77.54618835,8,268.9155273,10/19/2014,10:30:57,,"Surf City, NC"
PLASTIC,Plastic Bottle or Container Caps,1,31.1418171,-81.3748604,0,42,10/19/2014,11:08:13,,"Saint Simons Island, GA"
PLASTIC,Plastic Utensils,1,31.1418171,-81.3748604,0,42,10/19/2014,11:08:13,,"Saint Simons Island, GA"
PLASTIC,Plastic Food Wrappers,1,31.1418171,-81.3748604,0,42,10/19/2014,11:08:13,,"Saint Simons Island, GA"
PLASTIC,Plastic Bottle or Container Caps,1,31.14069038,-81.37716032,-16.5,13,10/19/2014,11:12:23,,"Saint Simons Island, GA"
PLASTIC,Plastic or Foam Fragments,9,43.11698532,-87.89989471,200.0455322,1554,10/19/2014,12:26:24,,
PLASTIC,Plastic or Foam Fragments,6,43.11698532,-87.89989471,200.0455322,1554,10/19/2014,12:26:24,,
PLASTIC,Plastic or Foam Fragments,5,43.11698532,-87.89989471,200.0455322,1554,10/19/2014,12:26:24,,
PLASTIC,Plastic or Foam Fragments,1,43.11698532,-87.89989471,200.0455322,1554,10/19/2014,12:26:24,,
PLASTIC,Plastic Food Wrappers,1,43.11698532,-87.89989471,200.0455322,1554,10/19/2014,12:26:24,,
PLASTIC,Plastic Bottle,3,43.12340546,-87.90125275,200.0455322,1905,10/19/2014,12:26:24,,
PLASTIC,Other Plastic Jugs or Containers,1,43.11959839,-87.90055084,200.0455322,1905,10/19/2014,12:26:24,,
PLASTIC,Other Plastic Jugs or Containers,1,43.11959839,-87.90055084,200.0455322,1905,10/19/2014,12:26:24,,
PLASTIC,Other Plastic Jugs or Containers,1,43.11959839,-87.90055084,200.0455322,1905,10/19/2014,12:26:24,,
PLASTIC,Plastic or Foam Fragments,2,43.11959839,-87.90055084,200.0455322,1905,10/19/2014,12:26:24,,
PLASTIC,Plastic Food Wrappers,1,43.11959839,-87.90055084,200.0455322,1905,10/19/2014,12:26:24,,
PLASTIC,Plastic or Foam Fragments,2,43.11959839,-87.90055084,200.0455322,1905,10/19/2014,12:26:24,,
PLASTIC,Plastic or Foam Fragments,1,43.11959839,-87.90055084,200.0455322,1905,10/19/2014,12:26:24,,
PLASTIC,Plastic Bottle or Container Caps,1,43.1252327,-87.90065002,200.0359802,1291.962769,10/19/2014,12:26:24,,
PLASTIC,Personal care products,1,43.1252327,-87.90065002,200.0359802,1291.962769,10/19/2014,12:26:24,,
PLASTIC,Plastic or Foam Fragments,3,43.1252327,-87.90065002,200.0359802,1291.962769,10/19/2014,12:26:24,,
PLASTIC,Personal care products,1,43.1252327,-87.90065002,200.0359802,1291.962769,10/19/2014,12:26:24,,
PLASTIC,Plastic or Foam Fragments,4,43.11800385,-87.90013123,200.0359802,1554,10/19/2014,12:26:24,,
PLASTIC,Cigarettes,1,43.11800385,-87.90013123,200.0359802,1554,10/19/2014,12:26:24,,
PLASTIC,Plastic Bottle,1,43.11800385,-87.90013123,200.0359802,1554,10/19/2014,12:26:24,,
PLASTIC,Plastic Bottle or Container Caps,4,43.11800385,-87.90013123,200.0359802,1554,10/19/2014,12:26:24,,
PLASTIC,Plastic or Foam Fragments,3,43.12023163,-87.9005661,200.0359802,1554,10/19/2014,12:26:24,,
PLASTIC,Plastic Bottle,1,43.12023163,-87.9005661,200.0359802,1554,10/19/2014,12:26:24,,
PLASTIC,Cigarette lighters/tobacco packaging,1,43.11724472,-87.90003967,200.0359802,1554,10/19/2014,12:26:24,,
PLASTIC,Cigarette or tobacco packaging,1,43.11724472,-87.90003967,200.0359802,1554,10/19/2014,12:26:24,,
PLASTIC,Cigarettes,1,43.11696625,-87.89992523,200.0359802,1554,10/19/2014,12:26:24,,
PLASTIC,Plastic Food Wrappers,1,43.11696625,-87.89992523,200.0359802,1554,10/19/2014,12:26:24,,
PLASTIC,Plastic or Foam Fragments,14,43.12001801,-87.9005127,200.0359802,1554,10/19/2014,12:26:24,,
PLASTIC,Plastic Food Wrappers,1,43.12001801,-87.9005127,200.0359802,1554,10/19/2014,12:26:24,,
PLASTIC,Plastic or Foam Fragments,1,43.12001801,-87.9005127,200.0359802,1554,10/19/2014,12:26:24,,
PLASTIC,Cigarettes,1,43.12001801,-87.9005127,200.0359802,1554,10/19/2014,12:26:24,,
PLASTIC,Balloons and/or string,1,43.12001801,-87.9005127,200.0359802,1554,10/19/2014,12:26:24,,
PLASTIC,Plastic or Foam Fragments,1,43.12001801,-87.9005127,200.0359802,1554,10/19/2014,12:26:24,,
PLASTIC,Plastic Bottle or Container Caps,1,43.11692047,-87.89992523,200.0359802,1554,10/19/2014,12:26:24,,
PLASTIC,Plastic or Foam Fragments,1,43.11692047,-87.89992523,200.0359802,1554,10/19/2014,12:26:24,,
PLASTIC,Straws,1,43.11692047,-87.89992523,200.0359802,1554,10/19/2014,12:26:24,,
PLASTIC,Plastic or Foam Fragments,1,43.11692047,-87.89992523,200.0359802,1554,10/19/2014,12:26:24,,
PLASTIC,Plastic or Foam Fragments,1,43.11692047,-87.89992523,200.0359802,1554,10/19/2014,12:26:24,,
PLASTIC,Plastic or Foam Fragments,1,43.11692047,-87.89992523,200.0359802,1554,10/19/2014,12:26:24,,
PLASTIC,Plastic or Foam Fragments,1,43.11697388,-87.89988708,200.0359802,1554,10/19/2014,12:26:24,,
PLASTIC,Plastic or Foam Fragments,1,43.11697388,-87.89988708,200.0359802,1554,10/19/2014,12:26:24,,
PLASTIC,Plastic or Foam Fragments,1,43.11698532,-87.89988708,200.0359802,1554,10/19/2014,12:26:24,,
PLASTIC,Plastic Bags,1,43.12189102,-87.90089417,200.0359802,1554.002686,10/19/2014,12:26:24,,
PLASTIC,Plastic or Foam Fragments,1,43.11783218,-87.90011597,200.0359802,1554,10/19/2014,12:26:24,,
PLASTIC,Plastic Bottle,1,43.12012482,-87.90054321,200.0359802,1554,10/19/2014,12:26:24,,
PLASTIC,Plastic or Foam Fragments,1,43.12012482,-87.90054321,200.0359802,1554,10/19/2014,12:26:24,,
PLASTIC,Plastic or Foam Fragments,1,43.12012482,-87.90054321,200.0359802,1554,10/19/2014,12:26:24,,
PLASTIC,Plastic Food Wrappers,1,43.12012482,-87.90054321,200.0359802,1554,10/19/2014,12:26:24,,
PAPER & LUMBER,Paper and Cardboard,1,43.11647797,-87.89994049,200.0359802,1554,10/19/2014,12:26:24,,
PLASTIC,Plastic Bottle,1,43.11986542,-87.90057373,200.0359802,1573.537109,10/19/2014,12:26:24,,
PLASTIC,Foam or Plastic Cups,1,43.11986542,-87.90057373,200.0359802,1573.537109,10/19/2014,12:26:24,,
PLASTIC,Foam or Plastic Cups,1,43.11336899,-87.89691162,200.0359802,1905,10/19/2014,12:26:24,,
METAL,Aluminum or tin cans,1,43.10627365,-87.89474487,200.0359802,1909.076294,10/19/2014,12:26:24,,
METAL,Aluminum or tin cans,1,43.10627365,-87.89474487,200.0359802,1909.076294,10/19/2014,12:26:24,,
PLASTIC,Plastic Bottle,1,43.12127304,-87.90401459,200.0359802,1454.349609,10/19/2014,12:26:24,,
PLASTIC,Balloons and/or string,1,43.12127304,-87.90401459,200.0359802,1454.349609,10/19/2014,12:26:24,,
PLASTIC,Plastic or Foam Fragments,1,43.12127304,-87.90401459,200.0359802,1454.349609,10/19/2014,12:26:24,,
PLASTIC,Plastic Bags,1,43.10772324,-87.89531708,200.0359802,1908.435425,10/19/2014,12:26:24,,
PLASTIC,Plastic Bottle,1,43.10595703,-87.8956604,200.0359802,2053,10/19/2014,12:26:24,,
PLASTIC,Plastic Bottle,1,43.11190033,-87.90046692,200.0359802,1445.734619,10/19/2014,12:26:24,,
PLASTIC,Foam or Plastic Cups,1,43.11190033,-87.90046692,200.0359802,1445.734619,10/19/2014,12:26:24,,
PLASTIC,Plastic Bags,1,43.10643005,-87.89548492,200.0359802,1638.656128,10/19/2014,12:26:24,,
PLASTIC,Plastic Bottle,1,43.10643005,-87.89548492,200.0359802,1638.656128,10/19/2014,12:26:24,,
PLASTIC,Plastic Bottle or Container Caps,1,43.10643005,-87.89548492,200.0359802,1638.656128,10/19/2014,12:26:24,,
PLASTIC,Plastic or Foam Fragments,1,43.10643005,-87.89548492,200.0359802,1638.656128,10/19/2014,12:26:24,,
PLASTIC,Plastic Bottle,1,43.10643005,-87.89548492,200.0359802,1638.656128,10/19/2014,12:26:24,,
PLASTIC,Plastic or Foam Fragments,3,43.10643005,-87.89548492,200.0359802,1638.656128,10/19/2014,12:26:24,,
METAL,Aerosol cans,1,43.10643005,-87.89548492,200.0359802,1638.656128,10/19/2014,12:26:24,,
PLASTIC,Plastic or Foam Fragments,1,43.10643005,-87.89548492,200.0359802,1638.656128,10/19/2014,12:26:24,,
PLASTIC,Other Plastic Jugs or Containers,1,43.12028885,-87.89988708,200.0359802,1905,10/19/2014,12:26:24,,
PLASTIC,Plastic Bottle,1,43.12028885,-87.89988708,200.0359802,1905,10/19/2014,12:26:24,,
PLASTIC,Plastic Bags,1,43.12028885,-87.89988708,200.0359802,1905,10/19/2014,12:26:24,,
PLASTIC,Plastic Bottle,1,43.12028885,-87.89988708,200.0359802,1905,10/19/2014,12:26:24,,
PLASTIC,Other Plastic Jugs or Containers,1,43.12028885,-87.89988708,200.0359802,1905,10/19/2014,12:26:24,,
PLASTIC,Plastic Bottle,1,43.12028885,-87.89988708,200.0359802,1905,10/19/2014,12:26:24,,
OTHER ITEMS,Other,1,43.12028885,-87.89988708,200.0359802,1905,10/19/2014,12:26:24,,
PLASTIC,Plastic or Foam Fragments,1,43.12028885,-87.89988708,200.0359802,1905,10/19/2014,12:26:24,,
PLASTIC,Plastic or Foam Fragments,2,43.12028885,-87.89988708,200.0359802,1905,10/19/2014,12:26:24,,
PLASTIC,Plastic Bottle,1,43.12028885,-87.89988708,200.0359802,1905,10/19/2014,12:26:24,,
PLASTIC,Personal care products,1,43.12028885,-87.89988708,200.0359802,1905,10/19/2014,12:26:24,,
PLASTIC,Plastic Bottle or Container Caps,1,43.12089157,-87.90071869,200.0359802,1649.194824,10/19/2014,12:26:24,,
PLASTIC,Plastic or Foam Fragments,1,43.12089157,-87.90071869,200.0359802,1649.194824,10/19/2014,12:26:24,,
PLASTIC,Foam or Plastic Cups,1,43.12089157,-87.90071869,200.0359802,1649.194824,10/19/2014,12:26:24,,
PLASTIC,Plastic Bottle or Container Caps,2,43.12089157,-87.90071869,200.0359802,1649.194824,10/19/2014,12:26:24,,
PLASTIC,Plastic or Foam Fragments,1,43.12089157,-87.90071869,200.0359802,1649.194824,10/19/2014,12:26:24,,
PLASTIC,Personal care products,1,43.10484695,-87.89640808,200.0359802,2053,10/19/2014,12:26:24,,
PLASTIC,Plastic Bottle,1,43.11998749,-87.90637207,200.0359802,1414.230103,10/19/2014,12:26:24,,
PLASTIC,Other Plastic Jugs or Containers,1,43.11998749,-87.90637207,200.0359802,1414.230103,10/19/2014,12:26:24,,
PLASTIC,Foam or Plastic Cups,1,43.11998749,-87.90637207,200.0359802,1414.230103,10/19/2014,12:26:24,,
PLASTIC,Plastic Bottle or Container Caps,2,43.11998749,-87.90637207,200.0359802,1414.230103,10/19/2014,12:26:24,,
PLASTIC,Straws,1,43.11998749,-87.90637207,200.0359802,1414.230103,10/19/2014,12:26:24,,
PLASTIC,Plastic Bottle or Container Caps,1,43.11998749,-87.90637207,200.0359802,1414.230103,10/19/2014,12:26:24,,
PLASTIC,Plastic or Foam Fragments,3,43.12389755,-87.905159,200.0359802,1905,10/19/2014,12:26:24,,
PLASTIC,Plastic or Foam Fragments,8,43.12389755,-87.905159,200.0359802,1905,10/19/2014,12:26:24,,
PLASTIC,Plastic Bottle or Container Caps,5,43.12389755,-87.905159,200.0359802,1905,10/19/2014,12:26:24,,
PLASTIC,Plastic Bottle or Container Caps,1,43.12389755,-87.905159,200.0359802,1905,10/19/2014,12:26:24,,
PLASTIC,Plastic Bottle,1,43.12389755,-87.905159,200.0359802,1905,10/19/2014,12:26:24,,
PLASTIC,Plastic Bottle,1,43.12458038,-87.9019928,200.0359802,1905,10/19/2014,12:26:24,,
PLASTIC,Plastic Bottle,1,43.12458038,-87.9019928,200.0359802,1905,10/19/2014,12:26:24,,
OTHER ITEMS,Other,1,43.12458038,-87.9019928,200.0359802,1905,10/19/2014,12:26:24,,
PLASTIC,Plastic or Foam Fragments,1,43.12458038,-87.9019928,200.0359802,1905,10/19/2014,12:26:24,,
METAL,Aluminum or tin cans,1,43.12458038,-87.9019928,200.0359802,1905,10/19/2014,12:26:24,,
PLASTIC,Plastic Bottle,1,43.12441254,-87.90301514,200.0359802,1905,10/19/2014,12:26:24,,
PLASTIC,Plastic Bottle or Container Caps,1,43.1242218,-87.90422058,200.0359802,1415.314819,10/19/2014,12:26:24,,
METAL,Aluminum or tin cans,1,43.1242218,-87.90422058,200.0359802,1415.314819,10/19/2014,12:26:24,,
PLASTIC,Other Plastic Jugs or Containers,1,43.1242218,-87.90422058,200.0359802,1415.314819,10/19/2014,12:26:24,,
PLASTIC,Plastic Bottle or Container Caps,3,43.1242218,-87.90422058,200.0359802,1415.314819,10/19/2014,12:26:24,,
PLASTIC,Personal care products,1,43.1242218,-87.90422058,200.0359802,1415.314819,10/19/2014,12:26:24,,
PLASTIC,Plastic or Foam Fragments,9,43.11698532,-87.89989471,200.0455322,1554,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic or Foam Fragments,6,43.11698532,-87.89989471,200.0455322,1554,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic or Foam Fragments,5,43.11698532,-87.89989471,200.0455322,1554,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic or Foam Fragments,1,43.11698532,-87.89989471,200.0455322,1554,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic Food Wrappers,1,43.11698532,-87.89989471,200.0455322,1554,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic Bottle,3,43.12340546,-87.90125275,200.0455322,1905,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Other Plastic Jugs or Containers,1,43.11959839,-87.90055084,200.0455322,1905,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Other Plastic Jugs or Containers,1,43.11959839,-87.90055084,200.0455322,1905,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Other Plastic Jugs or Containers,1,43.11959839,-87.90055084,200.0455322,1905,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic or Foam Fragments,2,43.11959839,-87.90055084,200.0455322,1905,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic Food Wrappers,1,43.11959839,-87.90055084,200.0455322,1905,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic or Foam Fragments,2,43.11959839,-87.90055084,200.0455322,1905,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic or Foam Fragments,1,43.11959839,-87.90055084,200.0455322,1905,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic Bottle or Container Caps,1,43.1252327,-87.90065002,200.0359802,1291.962769,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Personal care products,1,43.1252327,-87.90065002,200.0359802,1291.962769,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic or Foam Fragments,3,43.1252327,-87.90065002,200.0359802,1291.962769,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Personal care products,1,43.1252327,-87.90065002,200.0359802,1291.962769,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic or Foam Fragments,4,43.11800385,-87.90013123,200.0359802,1554,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Cigarettes,1,43.11800385,-87.90013123,200.0359802,1554,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic Bottle,1,43.11800385,-87.90013123,200.0359802,1554,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic Bottle or Container Caps,4,43.11800385,-87.90013123,200.0359802,1554,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic or Foam Fragments,3,43.12023163,-87.9005661,200.0359802,1554,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic Bottle,1,43.12023163,-87.9005661,200.0359802,1554,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Cigarette lighters/tobacco packaging,1,43.11724472,-87.90003967,200.0359802,1554,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Cigarette or tobacco packaging,1,43.11724472,-87.90003967,200.0359802,1554,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Cigarettes,1,43.11696625,-87.89992523,200.0359802,1554,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic Food Wrappers,1,43.11696625,-87.89992523,200.0359802,1554,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic or Foam Fragments,14,43.12001801,-87.9005127,200.0359802,1554,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic Food Wrappers,1,43.12001801,-87.9005127,200.0359802,1554,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic or Foam Fragments,1,43.12001801,-87.9005127,200.0359802,1554,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Cigarettes,1,43.12001801,-87.9005127,200.0359802,1554,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Balloons and/or string,1,43.12001801,-87.9005127,200.0359802,1554,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic or Foam Fragments,1,43.12001801,-87.9005127,200.0359802,1554,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic Bottle or Container Caps,1,43.11692047,-87.89992523,200.0359802,1554,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic or Foam Fragments,1,43.11692047,-87.89992523,200.0359802,1554,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Straws,1,43.11692047,-87.89992523,200.0359802,1554,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic or Foam Fragments,1,43.11692047,-87.89992523,200.0359802,1554,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic or Foam Fragments,1,43.11692047,-87.89992523,200.0359802,1554,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic or Foam Fragments,1,43.11692047,-87.89992523,200.0359802,1554,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic or Foam Fragments,1,43.11697388,-87.89988708,200.0359802,1554,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic or Foam Fragments,1,43.11697388,-87.89988708,200.0359802,1554,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic or Foam Fragments,1,43.11698532,-87.89988708,200.0359802,1554,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic Bags,1,43.12189102,-87.90089417,200.0359802,1554.002686,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic or Foam Fragments,1,43.11783218,-87.90011597,200.0359802,1554,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic Bottle,1,43.12012482,-87.90054321,200.0359802,1554,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic or Foam Fragments,1,43.12012482,-87.90054321,200.0359802,1554,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic or Foam Fragments,1,43.12012482,-87.90054321,200.0359802,1554,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic Food Wrappers,1,43.12012482,-87.90054321,200.0359802,1554,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PAPER & LUMBER,Paper and Cardboard,1,43.11647797,-87.89994049,200.0359802,1554,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic Bottle,1,43.11986542,-87.90057373,200.0359802,1573.537109,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Foam or Plastic Cups,1,43.11986542,-87.90057373,200.0359802,1573.537109,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Foam or Plastic Cups,1,43.11336899,-87.89691162,200.0359802,1905,10/19/2014,12:27:43,,"Whitefish Bay, WI"
METAL,Aluminum or tin cans,1,43.10627365,-87.89474487,200.0359802,1909.076294,10/19/2014,12:27:43,,"Whitefish Bay, WI"
METAL,Aluminum or tin cans,1,43.10627365,-87.89474487,200.0359802,1909.076294,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic Bottle,1,43.12127304,-87.90401459,200.0359802,1454.349609,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Balloons and/or string,1,43.12127304,-87.90401459,200.0359802,1454.349609,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic or Foam Fragments,1,43.12127304,-87.90401459,200.0359802,1454.349609,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic Bags,1,43.10772324,-87.89531708,200.0359802,1908.435425,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic Bottle,1,43.10595703,-87.8956604,200.0359802,2053,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic Bottle,1,43.11190033,-87.90046692,200.0359802,1445.734619,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Foam or Plastic Cups,1,43.11190033,-87.90046692,200.0359802,1445.734619,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic Bags,1,43.10643005,-87.89548492,200.0359802,1638.656128,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic Bottle,1,43.10643005,-87.89548492,200.0359802,1638.656128,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic Bottle or Container Caps,1,43.10643005,-87.89548492,200.0359802,1638.656128,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic or Foam Fragments,1,43.10643005,-87.89548492,200.0359802,1638.656128,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic Bottle,1,43.10643005,-87.89548492,200.0359802,1638.656128,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic or Foam Fragments,3,43.10643005,-87.89548492,200.0359802,1638.656128,10/19/2014,12:27:43,,"Whitefish Bay, WI"
METAL,Aerosol cans,1,43.10643005,-87.89548492,200.0359802,1638.656128,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic or Foam Fragments,1,43.10643005,-87.89548492,200.0359802,1638.656128,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Other Plastic Jugs or Containers,1,43.12028885,-87.89988708,200.0359802,1905,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic Bottle,1,43.12028885,-87.89988708,200.0359802,1905,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic Bags,1,43.12028885,-87.89988708,200.0359802,1905,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic Bottle,1,43.12028885,-87.89988708,200.0359802,1905,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Other Plastic Jugs or Containers,1,43.12028885,-87.89988708,200.0359802,1905,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic Bottle,1,43.12028885,-87.89988708,200.0359802,1905,10/19/2014,12:27:43,,"Whitefish Bay, WI"
OTHER ITEMS,Other,1,43.12028885,-87.89988708,200.0359802,1905,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic or Foam Fragments,1,43.12028885,-87.89988708,200.0359802,1905,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic or Foam Fragments,2,43.12028885,-87.89988708,200.0359802,1905,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic Bottle,1,43.12028885,-87.89988708,200.0359802,1905,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Personal care products,1,43.12028885,-87.89988708,200.0359802,1905,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic Bottle or Container Caps,1,43.12089157,-87.90071869,200.0359802,1649.194824,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic or Foam Fragments,1,43.12089157,-87.90071869,200.0359802,1649.194824,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Foam or Plastic Cups,1,43.12089157,-87.90071869,200.0359802,1649.194824,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic Bottle or Container Caps,2,43.12089157,-87.90071869,200.0359802,1649.194824,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic or Foam Fragments,1,43.12089157,-87.90071869,200.0359802,1649.194824,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Personal care products,1,43.10484695,-87.89640808,200.0359802,2053,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic Bottle,1,43.11998749,-87.90637207,200.0359802,1414.230103,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Other Plastic Jugs or Containers,1,43.11998749,-87.90637207,200.0359802,1414.230103,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Foam or Plastic Cups,1,43.11998749,-87.90637207,200.0359802,1414.230103,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic Bottle or Container Caps,2,43.11998749,-87.90637207,200.0359802,1414.230103,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Straws,1,43.11998749,-87.90637207,200.0359802,1414.230103,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic Bottle or Container Caps,1,43.11998749,-87.90637207,200.0359802,1414.230103,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic or Foam Fragments,3,43.12389755,-87.905159,200.0359802,1905,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic or Foam Fragments,8,43.12389755,-87.905159,200.0359802,1905,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic Bottle or Container Caps,5,43.12389755,-87.905159,200.0359802,1905,10/19/2014,12:27:43,,"Whitefish Bay, WI"
PLASTIC,Plastic Bottle or Container Caps,1,43.12389755,-87.905159,200.0359802,1905,10/19/2014,12:27:43,,"Whitefish Bay, WI"
